Student ID,Student Full Name,Department Name/Code,Joining Year,Graduation Year,Contact Email,Contact Phone Number,Date of Birth,Student Address,Student City,Academic Score %,Attendance %,Got Job Offer in Campus Placement,Job Offered by Company,Starting Campus Offer Value,Notes
1124,Jivika Gopal,Computer Science Engineering (CSE),2016,2020,jivikagopal38@gmail.com,05579062067,2003-01-26,"H.No. 12, Kulkarni Zila, Bangalore 519060",Tirupati,89.2,84.5,Yes,Infosys,2241812,Got job in campus placement
1125,Tanya Kar,Computer Science Engineering (CSE),2019,2023,tanyakar58@gmail.com,+919324106213,2000-10-06,"H.No. 93, Uppal Circle, Malda 746137",Amravati,80.0,95.9,Yes,Infosys,2354389,Got job in campus placement
1126,Tiya Saraf,Computer Science Engineering (CSE),2017,2021,tiyasaraf84@gmail.com,+910848524691,1999-07-08,"96/81, Soman Street, Ujjain-125596",Moradabad,80.0,89.3,Yes,Infosys,2396610,Got job in campus placement
1127,Rhea Varma,Computer Science Engineering (CSE),2016,2020,rheavarma65@gmail.com,7024148294,1997-11-28,"H.No. 57, Raja Zila, Dharmavaram 409695",Kirari Suleman Nagar,94.0,98.9,Yes,Zoho Corporation,2232569,Got job in campus placement
1128,Fateh Bhasin,Computer Science Engineering (CSE),2016,2020,fatehbhasin43@gmail.com,07625017851,1999-02-24,"39/287, Ghose Marg, Moradabad-835140",Pondicherry,91.8,92.6,Yes,Infosys,2297753,Got job in campus placement
1129,Samar Gopal,Computer Science Engineering (CSE),2018,2022,samargopal59@gmail.com,+914206252262,2002-03-26,"H.No. 350, Kaul Marg, Phusro-049845",Kozhikode,81.6,88.4,No,,,No special remarks
1130,Manikya Vora,Computer Science Engineering (CSE),2019,2023,manikyavora78@gmail.com,09794109894,2001-08-14,"45/492, Khalsa Ganj, Gorakhpur-603921",Gaya,77.1,97.7,No,,,No special remarks
1131,Samarth Walia,Computer Science Engineering (CSE),2017,2021,samarthwalia43@gmail.com,7463683259,2000-10-24,"898, Sinha Chowk, Berhampore-069512",Asansol,88.5,99.4,No,,,No special remarks
1132,Eshani Goswami,Computer Science Engineering (CSE),2018,2022,eshanigoswami13@gmail.com,+916223202734,2000-08-24,"03/59, Lanka Nagar, Meerut 513221",Adoni,82.8,90.7,Yes,Infosys,2294442,Got job in campus placement
1133,Ira Kunda,Computer Science Engineering (CSE),2018,2022,irakunda6@gmail.com,+910129184196,1997-10-17,"71/284, Ravel Chowk, Kanpur-740775",Vadodara,79.3,95.7,Yes,Zoho Corporation,2270941,Got job in campus placement
1134,Jhanvi Sehgal,Computer Science Engineering (CSE),2018,2022,jhanvisehgal97@gmail.com,4499124741,2000-07-24,"39, Kumer Nagar, Guna-739996",Haldia,83.4,88.1,No,,,No special remarks
1135,Anvi Shankar,Computer Science Engineering (CSE),2018,2022,anvishankar71@gmail.com,05927238053,2000-03-27,"41, Balay Circle, Ambattur-841638",Mau,82.4,97.5,No,,,No special remarks
1136,Ojas Sethi,Computer Science Engineering (CSE),2016,2020,ojassethi10@gmail.com,+911063195499,1999-08-04,"67, Sane Ganj, Ramagundam-751104",Tirupati,78.3,93.4,Yes,Zoho Corporation,2329016,Got job in campus placement
1137,Emir Ratti,Computer Science Engineering (CSE),2017,2021,emirratti41@gmail.com,7539478789,2001-08-04,"26, Biswas Chowk, Mumbai-323411",Sambhal,82.6,83.4,No,,,No special remarks
1138,Ivan Kamdar,Computer Science Engineering (CSE),2016,2020,ivankamdar72@gmail.com,+911956486279,1998-07-16,"H.No. 467, Sood Street, Srikakulam 630694",Lucknow,79.3,88.6,Yes,TCS,2392613,Got job in campus placement
1139,Himmat Lal,Computer Science Engineering (CSE),2017,2021,himmatlal75@gmail.com,5574991798,1998-04-07,"42/62, Bath Path, Howrah-429544",Vijayawada,92.9,82.3,Yes,TCS,2339781,Got job in campus placement
1140,Hrishita Sandal,Computer Science Engineering (CSE),2019,2023,hrishitasandal7@gmail.com,09231782342,2001-09-10,"41/90, Mane Road, Allahabad 788466",Raipur,90.8,90.3,Yes,TCS,2336759,Got job in campus placement
1141,Vidur Mani,Computer Science Engineering (CSE),2017,2021,vidurmani69@gmail.com,+910555385830,1998-04-01,"586, Chaudhry, Kishanganj-397876",Proddatur,92.3,88.5,No,,,No special remarks
1142,Bhavin Anand,Computer Science Engineering (CSE),2017,2021,bhavinanand84@gmail.com,+912913131018,1999-05-29,"51/149, Deshmukh Street, Kadapa-256589",Purnia,92.3,94.2,Yes,Infosys,2313070,Got job in campus placement
1143,Ojas Sachdev,Computer Science Engineering (CSE),2019,2023,ojassachdev83@gmail.com,+911513816588,2003-09-06,"61/80, Venkatesh Path, Tumkur-046502",Dehri,78.5,82.4,No,,,No special remarks
1144,Anika Sanghvi,Computer Science Engineering (CSE),2018,2022,anikasanghvi75@gmail.com,+914064859443,1999-12-20,"H.No. 23, Dugal Nagar, Hosur-529397",Tiruvottiyur,88.8,85.7,No,,,No special remarks
1145,Parinaaz Kadakia,Computer Science Engineering (CSE),2016,2020,parinaazkadakia98@gmail.com,+919688524733,2001-05-03,"71, Golla Circle, Nangloi Jat-434019",Thoothukudi,87.8,84.1,Yes,TCS,2212545,Got job in campus placement
1146,Rohan Ray,Computer Science Engineering (CSE),2018,2022,rohanray90@gmail.com,+912158012505,1998-11-23,"486, Chawla Chowk, Latur-492496",Mango,80.1,94.6,No,,,No special remarks
1147,Nehmat Rajagopal,Computer Science Engineering (CSE),2016,2020,nehmatrajagopal63@gmail.com,7757640948,1999-07-30,"H.No. 12, Gaba Zila, Rampur 960419",Purnia,95.0,98.7,No,,,No special remarks
1148,Zaina Acharya,Computer Science Engineering (CSE),2017,2021,zainaacharya61@gmail.com,09834931655,1999-02-25,"H.No. 097, Arora Zila, Thiruvananthapuram 036339",Amroha,75.5,80.7,No,,,No special remarks
1149,Lagan Bala,Computer Science Engineering (CSE),2016,2020,laganbala57@gmail.com,5414898074,2001-04-08,"961, Hayre Circle, Jaipur-516364",Salem,90.9,90.8,No,,,No special remarks
1150,Tushar Dash,Computer Science Engineering (CSE),2019,2023,tushardash25@gmail.com,8046041124,1999-03-05,"H.No. 92, Hegde Nagar, Bilaspur 514756",Jaipur,77.8,87.8,No,,,No special remarks
1151,Renee Singhal,Computer Science Engineering (CSE),2018,2022,reneesinghal40@gmail.com,07670747515,2001-07-10,"H.No. 69, Butala Street, Solapur-786906",Bhind,76.7,97.4,No,,,No special remarks
1152,Elakshi Vohra,Computer Science Engineering (CSE),2018,2022,elakshivohra24@gmail.com,6179991011,2000-10-23,"03/069, Buch Chowk, Maheshtala-257124",Khora ,94.8,87.1,No,,,No special remarks
1153,Biju Yadav,Computer Science Engineering (CSE),2017,2021,bijuyadav32@gmail.com,01617602434,1998-09-26,"H.No. 02, Magar, Udupi 864934",Sirsa,87.2,82.6,No,,,No special remarks
1154,Neelofar Toor,Computer Science Engineering (CSE),2018,2022,neelofartoor2@gmail.com,0807273812,2002-01-26,"46, Kade Nagar, Maheshtala 967888",Bihar Sharif,77.0,81.3,No,,,No special remarks
1155,Purab Jhaveri,Computer Science Engineering (CSE),2017,2021,purabjhaveri82@gmail.com,7619758905,2003-07-18,"H.No. 65, Tak Road, Ahmednagar 776758",Hospet,93.2,83.9,No,,,No special remarks
1156,Devansh Bali,Computer Science Engineering (CSE),2018,2022,devanshbali54@gmail.com,05089464837,1999-04-17,"32, Vig Ganj, Guntur-514291",Siwan,88.7,92.0,Yes,Zoho Corporation,2341081,Got job in campus placement
1157,Sara Divan,Computer Science Engineering (CSE),2019,2023,saradivan47@gmail.com,+914379312515,2002-02-20,"62/41, Swamy Zila, Gandhidham-341143",Jorhat,79.4,89.4,Yes,Zoho Corporation,2403097,Got job in campus placement
1158,Oorja Sibal,Computer Science Engineering (CSE),2016,2020,oorjasibal82@gmail.com,+910750180086,2001-01-10,"13/88, Sidhu Path, Parbhani-843328",Haldia,90.3,85.1,No,,,No special remarks
1159,Manikya Salvi,Computer Science Engineering (CSE),2017,2021,manikyasalvi21@gmail.com,+913675210321,2003-07-19,"H.No. 08, Iyer Zila, Raebareli-373986",Rajkot,89.9,85.7,Yes,TCS,2258154,Got job in campus placement
1160,Dhanuk Dhar,Computer Science Engineering (CSE),2018,2022,dhanukdhar18@gmail.com,+915093456347,2001-08-06,"42, Sankar Circle, Khammam 357563",Mira-Bhayandar,82.1,93.6,Yes,Wipro,2229198,Got job in campus placement
1161,Priyansh Kuruvilla,Computer Science Engineering (CSE),2019,2023,priyanshkuruvilla33@gmail.com,06542418878,1999-12-16,"45/928, Karpe Circle, Nandyal 256739",Morena,86.1,93.2,Yes,Infosys,2245899,Got job in campus placement
1162,Mannat Sagar,Computer Science Engineering (CSE),2016,2020,mannatsagar83@gmail.com,1589096088,2003-04-11,"H.No. 123, Raman Ganj, Phagwara 507487",Anantapuram,86.9,99.2,No,,,No special remarks
1163,Adira Chana,Computer Science Engineering (CSE),2017,2021,adirachana6@gmail.com,7228711642,2001-11-30,"17/618, Sarraf Street, Nagpur-016656",Bharatpur,80.5,81.3,Yes,Infosys,2378772,Got job in campus placement
1164,Abram Korpal,Computer Science Engineering (CSE),2019,2023,abramkorpal10@gmail.com,+914383687639,1999-11-15,"H.No. 499, Subramanian Nagar, Bokaro-655703",Siwan,80.7,90.5,No,,,No special remarks
1165,Manjari Kanda,Computer Science Engineering (CSE),2016,2020,manjarikanda47@gmail.com,01936198560,2002-04-07,"H.No. 131, Bhandari Marg, Chandrapur 270313",Avadi,89.0,80.6,Yes,Wipro,2213630,Got job in campus placement
1166,Lakshit Apte,Computer Science Engineering (CSE),2018,2022,lakshitapte42@gmail.com,02454913730,1998-11-24,"99, Kala, Mau-272084",Satara,83.5,97.8,No,,,No special remarks
1167,Ritvik Kade,Computer Science Engineering (CSE),2019,2023,ritvikkade12@gmail.com,+919191688411,1997-11-30,"072, Manne Chowk, Akola-537257",Bhiwani,94.1,95.1,Yes,TCS,2261317,Got job in campus placement
1168,Zara Barad,Computer Science Engineering (CSE),2018,2022,zarabarad39@gmail.com,03669829610,2001-04-14,"43/73, Dayal Ganj, Bhagalpur 956690",Pimpri-Chinchwad,94.0,91.1,Yes,TCS,2364573,Got job in campus placement
1169,Tushar Subramanian,Computer Science Engineering (CSE),2018,2022,tusharsubramanian68@gmail.com,05748555762,1999-09-04,"H.No. 043, Gaba Circle, Bathinda 581490",Pali,93.3,81.4,No,,,No special remarks
1170,Samarth Shenoy,Computer Science Engineering (CSE),2019,2023,samarthshenoy28@gmail.com,9041233727,2000-07-12,"45, Behl Ganj, Bokaro 782106",Loni,91.6,80.2,No,,,No special remarks
1171,Sumer Khare,Computer Science Engineering (CSE),2019,2023,sumerkhare84@gmail.com,5697884385,1999-04-05,"09/95, Bhatnagar Chowk, Warangal 732122",Pondicherry,88.9,83.6,Yes,Infosys,2245965,Got job in campus placement
1172,Yuvraj  Srinivas,Computer Science Engineering (CSE),2017,2021,yuvrajsrinivas5@gmail.com,+915005122384,1998-08-28,"61/53, Chakrabarti Road, Morbi 673504",Korba,85.3,81.5,Yes,TCS,2367415,Got job in campus placement
1173,Kismat Bhatti,Computer Science Engineering (CSE),2016,2020,kismatbhatti44@gmail.com,9748495552,1998-09-12,"95/371, Suresh Chowk, Faridabad 547119",Bhavnagar,93.3,99.3,No,,,No special remarks
1174,Hunar Vohra,Computer Science Engineering (CSE),2019,2023,hunarvohra58@gmail.com,04023284475,2000-07-28,"672, Rastogi Street, Tadipatri-291967",Jaunpur,89.5,88.2,No,,,No special remarks
1175,Kabir Konda,Computer Science Engineering (CSE),2018,2022,kabirkonda72@gmail.com,2816123788,2001-10-26,"H.No. 53, Acharya Street, Chapra 773702",Phagwara,88.4,85.5,No,,,No special remarks
1176,Jiya Toor,Computer Science Engineering (CSE),2019,2023,jiyatoor48@gmail.com,+918639911837,2003-08-30,"642, Chawla Ganj, Pondicherry-045383",Bally,79.3,96.7,No,,,No special remarks
1177,Tiya Borah,Computer Science Engineering (CSE),2017,2021,tiyaborah90@gmail.com,09123326158,1999-01-15,"11/37, Kannan Path, Miryalaguda-006659",Anantapuram,81.4,96.2,No,,,No special remarks
1178,Kiara Batra,Computer Science Engineering (CSE),2016,2020,kiarabatra17@gmail.com,5286814432,1999-01-30,"H.No. 68, Kala Circle, Jaunpur-195902",Tadepalligudem,81.4,82.8,No,,,No special remarks
1179,Yashvi Iyengar,Computer Science Engineering (CSE),2019,2023,yashviiyengar79@gmail.com,5354496119,2002-04-18,"01/872, Kannan Zila, Berhampur-376198",Chittoor,75.0,94.5,No,,,No special remarks
1180,Uthkarsh Sood,Computer Science Engineering (CSE),2016,2020,uthkarshsood11@gmail.com,01526246508,2000-06-22,"25, Manne Zila, Coimbatore 303120",Bharatpur,91.0,86.0,Yes,TCS,2261465,Got job in campus placement
1181,Taran Ahuja,Computer Science Engineering (CSE),2018,2022,taranahuja97@gmail.com,+911126707421,2003-01-02,"903, Srivastava, Kishanganj-842915",Mumbai,86.0,83.4,No,,,No special remarks
1182,Shlok Kothari,Computer Science Engineering (CSE),2016,2020,shlokkothari23@gmail.com,06228402565,1998-08-27,"467, Shanker Road, Muzaffarnagar 132225",Aizawl,84.7,98.4,No,,,No special remarks
1183,Tushar Bir,Computer Science Engineering (CSE),2018,2022,tusharbir78@gmail.com,7118885614,1998-06-04,"57/41, Bava, Visakhapatnam 855509",Rajahmundry,90.8,88.6,No,,,No special remarks
1184,Jayan Kala,Computer Science Engineering (CSE),2018,2022,jayankala91@gmail.com,07348022103,1999-04-01,"H.No. 79, Hora Marg, Dhule-945573",Guntur,75.5,95.3,Yes,Zoho Corporation,2352733,Got job in campus placement
1185,Mahika Iyengar,Computer Science Engineering (CSE),2017,2021,mahikaiyengar62@gmail.com,1366569878,2001-04-30,"54/011, Sethi Nagar, Bhopal 555566",Chapra,82.7,86.9,No,,,No special remarks
1186,Advika Das,Computer Science Engineering (CSE),2018,2022,advikadas61@gmail.com,04692262862,2001-08-06,"256, Agate Road, Sangli-Miraj & Kupwad 014467",Buxar,83.7,97.2,No,,,No special remarks
1187,Heer Mahajan,Computer Science Engineering (CSE),2017,2021,heermahajan51@gmail.com,07964287794,1998-11-04,"H.No. 710, Srinivasan Road, Mango 683335",Bardhaman,77.3,96.1,Yes,TCS,2238873,Got job in campus placement
1188,Kanav Ahluwalia,Computer Science Engineering (CSE),2018,2022,kanavahluwalia69@gmail.com,4852131958,1999-04-10,"427, Devan Road, Bettiah 474788",Kanpur,92.6,83.2,No,,,No special remarks
1189,Shaan Venkataraman,Computer Science Engineering (CSE),2017,2021,shaanvenkataraman18@gmail.com,00769443703,1998-11-03,"00/730, Vasa Nagar, Mango 241534",New Delhi,84.6,94.4,Yes,TCS,2308972,Got job in campus placement
1190,Kartik Das,Computer Science Engineering (CSE),2017,2021,kartikdas16@gmail.com,6644002903,1999-03-17,"50/77, Borah Path, Kozhikode 289081",Sangli-Miraj & Kupwad,83.3,83.9,No,,,No special remarks
1191,Ojas Yohannan,Computer Science Engineering (CSE),2019,2023,ojasyohannan89@gmail.com,0786922818,1999-01-11,"928, Iyengar Circle, Katni 496518",Khammam,80.8,83.0,Yes,Zoho Corporation,2408773,Got job in campus placement
1192,Anya Kibe,Computer Science Engineering (CSE),2016,2020,anyakibe38@gmail.com,00017461052,1999-08-30,"H.No. 59, Srinivasan Zila, Guna-962924",Arrah,83.8,84.9,Yes,TCS,2336558,Got job in campus placement
1193,Riaan Som,Computer Science Engineering (CSE),2019,2023,riaansom59@gmail.com,02522961327,1998-08-24,"H.No. 897, Konda Path, Mathura-028586",Naihati,91.3,88.5,Yes,Wipro,2249518,Got job in campus placement
1194,Faiyaz Kunda,Computer Science Engineering (CSE),2016,2020,faiyazkunda95@gmail.com,08755737904,1999-10-23,"H.No. 815, Gola, South Dumdum-293041",Tezpur,77.0,98.5,No,,,No special remarks
1195,Dharmajan Deshpande,Computer Science Engineering (CSE),2016,2020,dharmajandeshpande45@gmail.com,+915708938843,2002-04-16,"890, Chana Circle, Bettiah-808797",Rajpur Sonarpur,84.0,94.9,Yes,Wipro,2229068,Got job in campus placement
1196,Mehul Kapadia,Computer Science Engineering (CSE),2016,2020,mehulkapadia3@gmail.com,+915611123805,2001-11-24,"32/65, Kurian Circle, Indore 321217",Srikakulam,79.5,95.0,No,,,No special remarks
1197,Indranil Handa,Computer Science Engineering (CSE),2018,2022,indranilhanda24@gmail.com,00577164476,2001-02-01,"91/920, Mani Street, Kurnool-555653",Madurai,93.3,92.0,Yes,Zoho Corporation,2378565,Got job in campus placement
1198,Nitara Warrior,Computer Science Engineering (CSE),2017,2021,nitarawarrior81@gmail.com,+913235453526,2003-01-16,"493, Savant Ganj, Karnal-711998",Unnao,92.1,94.7,Yes,Zoho Corporation,2221192,Got job in campus placement
1199,Arnav Wable,Computer Science Engineering (CSE),2017,2021,arnavwable3@gmail.com,7246925503,2000-10-05,"H.No. 952, Sampath Road, Nizamabad 192350",Bhubaneswar,84.1,88.3,No,,,No special remarks
1200,Suhana Subramaniam,Computer Science Engineering (CSE),2019,2023,suhanasubramaniam86@gmail.com,1505302578,1998-09-08,"H.No. 490, Kade, Thoothukudi 152352",Visakhapatnam,86.4,99.8,Yes,Wipro,2233148,Got job in campus placement
1201,Adira Kade,Computer Science Engineering (CSE),2018,2022,adirakade8@gmail.com,+917035216883,2001-01-16,"67, Sidhu Circle, Lucknow-367581",Jammu,78.8,87.9,Yes,TCS,2305748,Got job in campus placement
1202,Yashvi Kale,Computer Science Engineering (CSE),2017,2021,yashvikale38@gmail.com,+914846582135,1998-08-05,"10/139, Kari Ganj, Rajpur Sonarpur-151261",Narasaraopet,83.2,94.7,Yes,Wipro,2283391,Got job in campus placement
1203,Ehsaan Borde,Computer Science Engineering (CSE),2017,2021,ehsaanborde91@gmail.com,07830983023,2002-09-14,"H.No. 06, Sachar Road, Dehri-429135",Bathinda,79.7,80.9,Yes,Zoho Corporation,2277269,Got job in campus placement
1204,Vihaan Dass,Computer Science Engineering (CSE),2017,2021,vihaandass12@gmail.com,0982537031,2001-08-23,"H.No. 927, Babu Ganj, Bhimavaram-854623",Berhampore,81.3,99.3,Yes,Infosys,2355153,Got job in campus placement
1205,Hansh Kulkarni,Computer Science Engineering (CSE),2017,2021,hanshkulkarni44@gmail.com,+914329505075,2000-05-26,"97/42, Balasubramanian Street, Howrah-215801",Jehanabad,80.7,96.4,No,,,No special remarks
1206,Jayesh Kale,Computer Science Engineering (CSE),2016,2020,jayeshkale84@gmail.com,9477096784,1999-01-24,"375, Kuruvilla Chowk, Bongaigaon 615701",Raiganj,87.8,90.3,Yes,TCS,2325244,Got job in campus placement
1207,Riaan Sule,Computer Science Engineering (CSE),2017,2021,riaansule69@gmail.com,+918245999016,1998-04-19,"62/98, Shankar Chowk, Chinsurah 338121",Vellore,81.4,88.8,No,,,No special remarks
1208,Azad Bhargava,Computer Science Engineering (CSE),2018,2022,azadbhargava32@gmail.com,1467944305,2003-05-12,"23/84, Buch Street, Aurangabad 618312",Ambattur,83.1,95.7,No,,,No special remarks
1209,Diya Behl,Computer Science Engineering (CSE),2018,2022,diyabehl67@gmail.com,3738900580,2001-03-25,"34/56, Samra Street, Chandigarh-274951",Hospet,76.0,94.1,Yes,TCS,2352256,Got job in campus placement
1210,Ivana Chadha,Computer Science Engineering (CSE),2016,2020,ivanachadha58@gmail.com,+912180087235,1998-03-31,"177, Randhawa Ganj, Burhanpur 473545",Udaipur,94.3,96.1,Yes,Wipro,2242051,Got job in campus placement
1211,Navya Grewal,Computer Science Engineering (CSE),2019,2023,navyagrewal12@gmail.com,2255771219,2003-03-29,"12, Sharma, Bahraich 753991",Ratlam,83.6,96.7,Yes,Zoho Corporation,2246561,Got job in campus placement
1212,Miraya Das,Computer Science Engineering (CSE),2018,2022,mirayadas1@gmail.com,03235688300,2000-07-23,"97, Atwal, Agra-420876",Suryapet,86.3,92.1,Yes,Infosys,2289468,Got job in campus placement
1213,Sana Chad,Computer Science Engineering (CSE),2019,2023,sanachad5@gmail.com,2248097025,2003-08-14,"H.No. 12, Kata Ganj, Tadepalligudem-773207",Bhavnagar,87.7,98.6,Yes,Infosys,2308148,Got job in campus placement
1214,Samaira Garde,Computer Science Engineering (CSE),2017,2021,samairagarde46@gmail.com,+915540384089,1999-12-31,"416, Balakrishnan Path, Phagwara-769054",Mumbai,92.7,88.4,Yes,Wipro,2223681,Got job in campus placement
1215,Prisha Bobal,Computer Science Engineering (CSE),2019,2023,prishabobal46@gmail.com,0958711824,2002-03-01,"041, Thaman Street, Bhatpara 908293",Thrissur,82.4,99.3,Yes,Zoho Corporation,2385811,Got job in campus placement
1216,Oorja Rajagopal,Computer Science Engineering (CSE),2017,2021,oorjarajagopal78@gmail.com,3932528652,2000-02-04,"532, Jayaraman Zila, Panvel 048249",Amravati,80.3,89.6,Yes,TCS,2329444,Got job in campus placement
1217,Veer Sagar,Computer Science Engineering (CSE),2016,2020,veersagar48@gmail.com,1021470947,1999-12-14,"22/81, Krishnamurthy Street, Bilaspur 577977",Ambattur,91.1,82.6,No,,,No special remarks
1218,Purab Kuruvilla,Computer Science Engineering (CSE),2017,2021,purabkuruvilla70@gmail.com,00129963298,1998-03-18,"H.No. 58, Basak Ganj, Belgaum-863705",Akola,89.1,96.5,Yes,Infosys,2321904,Got job in campus placement
1219,Saksham Toor,Computer Science Engineering (CSE),2019,2023,sakshamtoor97@gmail.com,9950902342,1997-12-08,"04, Sastry Zila, Amravati 733031",Kollam,76.9,89.7,No,,,No special remarks
